	Desc	Paliwo	Stan	Rok	Przebieg	Cena
438	Fiat Sedici 1.9 4x4,klima,podgrzewane fotele	diesel	sprawny	2006.0	198000.0	14900.0
439	Fiat Stilo , Salon Polska, Serwis ASO	benzyna	bezwypadkowy	2004.0	141505.0	7000.0
440	Fiat Sedici 4x4 Klimatyzacja Esp Alufelgi	benzyna	sprawny	2007.0	220000.0	21900.0
441	Fiat Linea , Salon Polska, GAZ, Klima ,Bezkolizyjny	benzyna	bezwypadkowy	2011.0	90826.0	18000.0
442	Fiat Grande Punto , 1. Właściciel, GAZ, Klima	benzyna	bezwypadkowy	2008.0	139677.0	14000.0
444	Fiat Bravo II 1.4 16V Fresh	benzyna	sprawny	2009.0	90000.0	17900.0
445	Fiat Punto II 1.9 JTD SX	diesel	bezwypadkowy	2001.0	161000.0	4900.0
446	Fiat Punto IV salon polska	benzyna	sprawny	2012.0	132000.0	19600.0
447	Fiat Bravo II salon polska	benzyna	sprawny	2011.0	189000.0	17900.0
449	Fiat Scudo II JTD klima	diesel	bezwypadkowy	2010.0	61000.0	34317.0
450	Fiat Grande Punto Van 1.4	benzyna	bezwypadkowy	2007.0	189000.0	11900.0
451	Fiat Qubo Fiat Qubo 1,4 78KM # BENZYNA + GAZ # tylko 15 tyś.km. # JAK NOWY	benzyna	bezwypadkowy	2018.0	15000.0	39700.0
452	Fiat 125p Fiat 125p 1988 r. garażowany 15 713 km sprzedam	benzyna	bezwypadkowy	1988.0	15713.0	22000.0
453	Fiat 500 Fiat 500 1.2 8V Pop Euro5 FV 23%, Gwarancja!!	benzyna	sprawny	2013.0	60563.0	27552.0
454	Fiat 500L Salon PL + 1 Właściciel + 100% Serwis FIAT a + Panorama Dach !!!	benzyna	bezwypadkowy	2015.0	30300.0	44990.0
455	Fiat Grande Punto FIAT GRANDE PUNTO Pierwszy WŁ SALON PL 1.2 Benzyn	benzyna	bezwypadkowy	2013.0	130000.0	18450.0
456	Fiat 500 Fiat 500 1.2 POP SK218KT Krajowy, FV23%, z roczną rękojmią	benzyna	sprawny	2016.0	35071.0	33700.0
457	Fiat Panda II 1 rej. 2006	benzyna	sprawny	2005.0	129000.0	6700.0
458	Fiat Panda II , Salon Polska, 1. Właściciel	benzyna	bezwypadkowy	2007.0	56873.0	13000.0
459	Fiat Grande Punto 1.2 Benzyna Saalon Polska	benzyna	bezwypadkowy	2012.0	67647.0	18900.0
460	Fiat Panda II 1.1i Wspomaganie+opłacona+serwis	benzyna	sprawny	2007.0	137000.0	9900.0
461	Fiat Panda II Salon Polska , Van	diesel	sprawny	2006.0	345000.0	5900.0
463	Fiat Seicento 1.1 54KM -FILM VIDEO -Zobacz	benzyna	sprawny	2001.0	169000.0	3500.0
464	Fiat Palio sprzedam palio weekend 1,9d.	diesel	sprawny	2001.0	164000.0	2000.0
465	Fiat 500 , Salon Polska, Klima, Parktronic,ALU	benzyna	bezwypadkowy	2010.0	120512.0	23000.0
466	Fiat Stilo , Salon Polska, Klimatronic, El. szyby,	benzyna	bezwypadkowy	2004.0	131402.0	5500.0
467	Fiat Grande Punto , 1. Właściciel, Klima,ALU	benzyna	bezwypadkowy	2006.0	152255.0	14000.0
468	Fiat Panda II , Salon Polska, VAT 23%	benzyna	bezwypadkowy	2007.0	92873.0	11000.0
470	Fiat Punto II 1.2 16V sporting, klima	benzyna	sprawny	2003.0	213000.0	4900.0
471	Fiat Panda II Van 1.4 CNG	cng	sprawny	2011.0	62000.0	14700.0
472	Fiat Sedici , Salon Polska, 1. Właściciel, GAZ	benzyna	bezwypadkowy	2011.0	133143.0	27000.0
473	Fiat Brava 80 16V SX	benzyna	bezwypadkowy	2001.0	138000.0	3300.0
474	Fiat Siena Salon POLSKA + Wspomaganie !!!	benzyna	bezwypadkowy	1998.0	207500.0	1444.0
475	Fiat Bravo II Salon Polska	diesel	sprawny	2011.0	93588.0	21500.0
476	Fiat Sedici 4WD, klima, opłacony!	diesel	sprawny	2007.0	205200.0	13900.0
477	Fiat 500 PO5CY55 Gwarantowany przebieg !	benzyna	sprawny	2017.0	21303.0	34599.0
478	Fiat Punto II Salon polska,	benzyna	sprawny	2009.0	65000.0	9900.0
479	Fiat Bravo II Salon PL	diesel	sprawny	2009.0	155000.0	15700.0
480	Fiat Siena 1.2 Salon Polska	benzyna	sprawny	1999.0	147000.0	2300.0
481	Fiat Punto IV , Salon Polska, Klima	benzyna	bezwypadkowy	2013.0	68200.0	23000.0
482	Fiat Panda II , Salon Polska, 1. Właściciel	benzyna	bezwypadkowy	2004.0	80289.0	6300.0
483	Fiat 500L LU297GH ! Niski przebieg ! Bluetooth !	benzyna	sprawny	2017.0	20196.0	51899.0
484	Fiat Grande Punto , Salon Polska, 1. Właściciel	benzyna	bezwypadkowy	2007.0	94720.0	11000.0
486	Fiat Tipo , Salon Polska, Automat, Klima, Parktronic	benzyna	bezwypadkowy	2016.0	32407.0	45000.0
487	Fiat Stilo 1.9 JTD 115 Active	diesel	sprawny	2002.0	260000.0	3500.0
488	Fiat Punto III JTD Active JTD	diesel	sprawny	2006.0	92878.0	12900.0
490	Fiat Croma II 2.4JTD 200KM, Panorama	diesel	sprawny	2005.0	188682.0	14900.0
491	Fiat Punto Evo Punto Evo 105 KM	benzyna	sprawny	2010.0	167000.0	18900.0
492	Fiat Grande Punto 1.3-MJT-EVO	diesel	uszkodzony	2014.0	171000.0	13999.0
494	Fiat 500 FV VAT, Bogate Wyposażenie	benzyna	sprawny	2015.0	71000.0	29999.0
495	Fiat Punto IV Punto Evo Klimatyzacja	benzyna	sprawny	2015.0	32000.0	25900.0
496	Fiat Bravo II 1.4 150KM Sport subwoofer	benzyna	bezwypadkowy	2007.0	210000.0	17800.0
497	Fiat 500L WD4169J # Jak nowy # Bluetooth # Tempomat #	benzyna	sprawny	2017.0	12174.0	49299.0
498	Fiat Stilo 1.9 JTD 115 Active	diesel	sprawny	2002.0	260000.0	3500.0
499	Fiat Sedici 4WD, klima, opłacony!	diesel	sprawny	2007.0	205200.0	13900.0
500	Fiat Brava 80 16V SX	benzyna	bezwypadkowy	2001.0	138000.0	3300.0
501	Fiat Siena Salon POLSKA + Wspomaganie !!!	benzyna	bezwypadkowy	1998.0	207500.0	1444.0
502	Fiat Bravo II Salon Polska	diesel	sprawny	2011.0	93588.0	21500.0
503	Fiat 500 PO5CY55 Gwarantowany przebieg !	benzyna	sprawny	2017.0	21303.0	34599.0
504	Fiat Punto II Salon polska,	benzyna	sprawny	2009.0	65000.0	9900.0
505	Fiat Bravo II Salon PL	diesel	sprawny	2009.0	155000.0	15700.0
506	Fiat Siena 1.2 Salon Polska	benzyna	sprawny	1999.0	147000.0	2300.0
507	Fiat Croma II 2.4JTD 200KM, Panorama	diesel	sprawny	2005.0	188682.0	14900.0
508	Fiat Punto Evo Punto Evo 105 KM	benzyna	sprawny	2010.0	167000.0	18900.0
509	Fiat Grande Punto 1.3-MJT-EVO	diesel	uszkodzony	2014.0	171000.0	13999.0
511	Fiat 500 FV VAT, Bogate Wyposażenie	benzyna	sprawny	2015.0	71000.0	29999.0
512	Fiat Bravo II 1.4 150KM Sport subwoofer	benzyna	bezwypadkowy	2007.0	210000.0	17800.0
513	Fiat Punto IV Punto Evo Klimatyzacja	benzyna	sprawny	2015.0	32000.0	25900.0
514	Fiat 500L WD4169J # Jak nowy # Bluetooth # Tempomat #	benzyna	sprawny	2017.0	12174.0	49299.0
515	Fiat Doblo II 1.6 Multijet 16V Active	diesel	bezwypadkowy	2011.0	136000.0	24900.0
516	Fiat Croma II 1.9 JTD Emotion aut	diesel	sprawny	2005.0	280000.0	9800.0
517	Fiat Stilo ekonomiczny,gotowy do jazdy	diesel	bezwypadkowy	2002.0	268000.0	4500.0
518	Fiat Panda III Salon PL - I właściciel	benzyna	sprawny	2014.0	147000.0	18500.0
520	Fiat Grande Punto Krajowy ,bogate wyposażenie	benzyna	bezwypadkowy	2006.0	209000.0	11500.0
523	Fiat Punto III JTD Active JTD	diesel	sprawny	2006.0	92878.0	12900.0
524	Fiat 500 1.2 Pop 2017 ZS566HP	benzyna	bezwypadkowy	2017.0	10474.0	34999.0
527	Fiat Idea 1.4 Benzyna 75KM Klimatyzacja	benzyna	sprawny	2004.0	129000.0	7900.0
528	Fiat Stilo 173 Tyś km przebiegu / Serwisowany	benzyna	bezwypadkowy	2004.0	173000.0	6900.0
530	Fiat Panda II benzyna +LPG klimatyzacja wspomaganie	benzyna	sprawny	2009.0	170000.0	9950.0
531	Fiat Punto II FL 1.2 8V Active	benzyna	bezwypadkowy	2005.0	97000.0	7700.0
532	Fiat Punto Grande Kilmatronic,Sport -Wersja 130KM	diesel	sprawny	2006.0	120000.0	8700.0
533	Fiat Stilo 2005 1,9jtd zarejestrowany ubezpieczony zamiana	diesel	sprawny	2005.0	191000.0	6900.0
534	Fiat Grande Punto Skórzana tapicerka Zarejestrowany	diesel	sprawny	2008.0	213000.0	8500.0
535	Fiat Ducato III 2.0 klima 9 miejsc	diesel	sprawny	2013.0	132000.0	46900.0
538	Fiat Sedici 1.9 Multijet 4x2 Dynamic Plus	diesel	sprawny	2008.0	105000.0	15900.0
539	Fiat Grande Punto Klimatronic / Jeden Właściciel / Alufelgi	benzyna	bezwypadkowy	2006.0	179000.0	11900.0
540	Fiat Ducato III 33 MJ MH1	diesel	bezwypadkowy	2007.0	325000.0	17900.0
541	Fiat 500 Cabrio - 2016 - 100KM - Automat	benzyna	sprawny	2016.0	5716.0	53382.0
542	Fiat Punto II FL Punto Lift	benzyna	sprawny	2003.0	146446.0	6500.0
543	Fiat Freemont AWD !!! Automat !!! Faktura Vat 23% !!!	diesel	sprawny	2014.0	129000.0	67990.0
544	Fiat 500L Pop Star 1.4 95KM	benzyna	bezwypadkowy	2018.0	2.0	57400.0
546	Fiat Tipo Fiat Tipo E-Torq 1.6 16V FV 23%, Gwarancja!!	benzyna	sprawny	2018.0	16297.0	56457.0
547	Fiat Tipo FIAT Tipo 1.4 16V 2016r., Benzyna, FV 23%, Gwarancja!!	benzyna	bezwypadkowy	2016.0	60150.0	35547.0
548	Fiat Bravo II Fiat Bravo 1.4 T-JET Emotion Benzyna 120KM_34595km	benzyna	bezwypadkowy	2008.0	34595.0	25900.0
549	Fiat Freemont Dealer Karlik FIAT Freemont 2.0 Multijet Black Code AWD	diesel	bezwypadkowy	2014.0	181170.0	58900.0
550	Fiat Punto IV FIAT Punto 1.4 Benzyna + LPG 2015r., FV 23%, Gwarancja!!	benzyna	bezwypadkowy	2015.0	110128.0	30627.0
551	Fiat Tipo Fiat Tipo E-Torq 1.6 16V Pop Aut. FV 23%, Gwarancja!	benzyna	sprawny	2018.0	23746.0	56949.0
552	Fiat Tipo Fiat Tipo E-Torq 1.6 16V Pop Aut. FV 23%, Gwarancja!!	benzyna	sprawny	2018.0	24212.0	57318.0
553	Fiat Ducato III Fiat Ducato L2H2 2,3 130KM 9-osób Bogata Wersja, FV 23%, Gwarancja!!	diesel	sprawny	2015.0	249078.0	80565.0
554	Fiat Freemont Fiat Freemont 3,6 LOUNGE servis navi dvd super stan	benzyna	sprawny	2012.0	125000.0	54900.0
555	Fiat Panda II Klimatyzacja / Serwisowana / Jeden właściciel	benzyna	bezwypadkowy	2005.0	201000.0	8300.0
556	Fiat Panda II / GWARANCJA ASO / ZADBANY / SERWISOWANY /	diesel	bezwypadkowy	2006.0	143000.0	7700.0
557	Fiat 500 1,3 benzyna 161tys.km Super stan	benzyna	bezwypadkowy	2010.0	161000.0	17900.0
558	Fiat 500 1.2 70KM Jak nowy	benzyna	sprawny	2016.0	13500.0	33900.0
559	Fiat 500 SPORT 1,4 100KM, bezwypadek, GWARANCJA	benzyna	bezwypadkowy	2010.0	71000.0	22700.0
562	Fiat Sedici 4X4 BEZWYPADKOWY28tys.km.Krajowy na GWARANCJI	benzyna	bezwypadkowy	2014.0	28000.0	41900.0
563	Fiat Sedici 2012_4x4_1.6 Emotion Benzyna 120KM_JAK NOWY_SUPER!	benzyna	bezwypadkowy	2012.0	42154.0	34500.0
564	Fiat Qubo 1,4-gaz sekwencja klima	benzyna	bezwypadkowy	2008.0	187000.0	18700.0
565	Fiat Panda II Klima. Automat. Ks serwisowa	benzyna	bezwypadkowy	2010.0	135240.0	15900.0
566	Fiat 500 SALON POLSKA I WŁAŚCICIEL PANORAMA	benzyna	bezwypadkowy	2012.0	14000.0	35900.0
567	Fiat Sedici 1.9 JTD 120KM 4X4, Klima	diesel	sprawny	2007.0	157000.0	19900.0
568	Fiat Grande Punto SalonPL Bezwypadkowy Gaz!!!	benzyna	bezwypadkowy	2009.0	194000.0	13900.0
569	Fiat 500 1.2 Pop hatchback 3DR KR9AU39	benzyna	bezwypadkowy	2017.0	7041.0	36900.0
570	Fiat Bravo II Salon Polska. 1 Właściciel	benzyna	sprawny	2009.0	285000.0	13900.0
571	Fiat Punto IV Punto 2012 salon polska	benzyna	sprawny	2012.0	107000.0	19900.0
572	Fiat Punto II 1.2 Salon Polska	benzyna	sprawny	2000.0	89400.0	3900.0
573	Fiat Grande Punto 2009_1,4 Benzyna 77KM_KLIMA_SUPER STAN_OKAZJA!	benzyna	bezwypadkowy	2009.0	91288.0	15900.0
575	Fiat Doblo II 1.6 MJ Dynamic	diesel	bezwypadkowy	2012.0	124800.0	21500.0
576	Fiat Bravo II *Gwaranja*Alusy*Ks.serwis*	benzyna	bezwypadkowy	2009.0	12000.0	19900.0
577	Fiat Bravo II Super stan z Niemiec	benzyna	bezwypadkowy	2009.0	110000.0	19990.0
578	Fiat Croma II 2.2 16V Emotion aut	benzyna	sprawny	2007.0	198724.0	11800.0
579	Fiat Punto Evo 1,4 80km +GAZ , klima!	benzyna	bezwypadkowy	2010.0	139124.0	15900.0
580	Fiat Croma II Sprowadzony, Bezwypadkowy, Zarejestrowany	diesel	bezwypadkowy	2005.0	198000.0	8000.0
582	Fiat Punto Evo 1.3 Multijet Klimatyzacja City	diesel	sprawny	2012.0	92000.0	14800.0
583	Fiat Bravo II zarejestrowany*instalacja LPG*	benzyna	bezwypadkowy	2013.0	170000.0	24800.0
584	Fiat Doblo II Zadbany,Klimatyzacja,Po Opatach.	diesel	bezwypadkowy	2013.0	150102.0	29900.0
585	Fiat Bravo II zarejestrowany*instalacja LPG*	benzyna	bezwypadkowy	2013.0	170000.0	24800.0
586	Fiat Doblo II super stan*klimatyzacja*opłacony	diesel	sprawny	2010.0	139000.0	13700.0
587	Fiat Sedici 1.9 jtd 120KM 4x4 Lock	diesel	sprawny	2006.0	190000.0	16900.0
588	Fiat Grande Punto 1,4 gaz klima	benzyna	sprawny	2008.0	175000.0	11900.0
590	Fiat Doblo I II 1.4 8V Family	benzyna	sprawny	2008.0	260210.0	10900.0
591	Fiat Bravo II Benzyna Niski Przebieg Klimatyzacja	benzyna	bezwypadkowy	2008.0	116000.0	17900.0
592	Fiat Stilo Klimatyzacja ABS Możliwa zamiana	diesel	bezwypadkowy	2004.0	236000.0	6990.0
593	Fiat Bravo II salon polska 1,4	benzyna	sprawny	2011.0	112000.0	20500.0
594	Fiat Tipo Fiat Tipo E-Torq 1.6 16V FV 23%, Gwarancja!!	benzyna	sprawny	2018.0	16297.0	56457.0
595	Fiat Tipo FIAT Tipo 1.4 16V 2016r., Benzyna, FV 23%, Gwarancja!!	benzyna	bezwypadkowy	2016.0	60150.0	35547.0
596	Fiat Bravo II Fiat Bravo 1.4 T-JET Emotion Benzyna 120KM_34595km	benzyna	bezwypadkowy	2008.0	34595.0	25900.0
597	Fiat Panda II Klimatyzacja / Serwisowana / Jeden właściciel	benzyna	bezwypadkowy	2005.0	201000.0	8300.0
598	Fiat Panda II / GWARANCJA ASO / ZADBANY / SERWISOWANY /	diesel	bezwypadkowy	2006.0	143000.0	7700.0
599	Fiat 500 1,3 benzyna 161tys.km Super stan	benzyna	bezwypadkowy	2010.0	161000.0	17900.0
600	Fiat Panda II Klima. Automat. Ks serwisowa	benzyna	bezwypadkowy	2010.0	135240.0	15900.0
601	Fiat 500 1.2 70KM Jak nowy	benzyna	sprawny	2016.0	13500.0	33900.0
602	Fiat 500 SPORT 1,4 100KM, bezwypadek, GWARANCJA	benzyna	bezwypadkowy	2010.0	71000.0	22700.0
603	Fiat 500 SALON POLSKA I WŁAŚCICIEL PANORAMA	benzyna	bezwypadkowy	2012.0	14000.0	35900.0
604	Fiat Sedici 1.9 JTD 120KM 4X4, Klima	diesel	sprawny	2007.0	157000.0	19900.0
605	Fiat Grande Punto SalonPL Bezwypadkowy Gaz!!!	benzyna	bezwypadkowy	2009.0	194000.0	13900.0
607	Fiat 500 1.2 Pop hatchback 3DR KR9AU39	benzyna	bezwypadkowy	2017.0	7041.0	36900.0
608	Fiat Bravo II Salon Polska. 1 Właściciel	benzyna	sprawny	2009.0	285000.0	13900.0
609	Fiat Punto IV Punto 2012 salon polska	benzyna	sprawny	2012.0	107000.0	19900.0
611	Fiat Punto II 1.2 Salon Polska	benzyna	sprawny	2000.0	89400.0	3900.0
612	Fiat Sedici 4X4 BEZWYPADKOWY28tys.km.Krajowy na GWARANCJI	benzyna	bezwypadkowy	2014.0	28000.0	41900.0
613	Fiat Sedici 2012_4x4_1.6 Emotion Benzyna 120KM_JAK NOWY_SUPER!	benzyna	bezwypadkowy	2012.0	42154.0	34500.0
614	Fiat Qubo 1,4-gaz sekwencja klima	benzyna	bezwypadkowy	2008.0	187000.0	18700.0
615	Fiat Grande Punto 2009_1,4 Benzyna 77KM_KLIMA_SUPER STAN_OKAZJA!	benzyna	bezwypadkowy	2009.0	91288.0	15900.0
617	Fiat 500 POP 1.2 wesja POP Salon Polska	benzyna	sprawny	2014.0	15995.0	30900.0
618	Fiat Tipo Pop | 1,4 95 KM | Oferta specjalna	benzyna	bezwypadkowy	2018.0	6.0	44319.0
619	Fiat Sedici , Salon Polska, Serwis ASO, GAZ, 4X4, Klima	benzyna	bezwypadkowy	2011.0	91582.0	31300.0
620	Fiat 500L , Salon Polska, 1. Właściciel, Serwis ASO, Klima, Tempomat,	benzyna	bezwypadkowy	2018.0	3444.0	49000.0
621	Fiat 500 , Serwis ASO, Skóra, Navi, Klima, Tempomat, Parktronic,	benzyna	bezwypadkowy	2017.0	20175.0	43700.0
622	Fiat Bravo II , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2007.0	88082.0	21000.0
623	Fiat Linea , Salon Polska, GAZ, VAT 23%, Klima	benzyna	bezwypadkowy	2009.0	126870.0	16500.0
624	Fiat Ducato III 35 MJ Euro 5 2287ccm - 130KM 3,5t	diesel	sprawny	2014.0	336734.0	43415.0
625	Fiat Panda II , Salon Polska, 1. Właściciel, Serwis ASO	benzyna	bezwypadkowy	2011.0	88533.0	12000.0
626	Fiat Albea 1.2 16V 80KM Zadabny ! 2005r 186tyśKM	benzyna	bezwypadkowy	2005.0	186000.0	3900.0
627	Fiat Linea , Salon Polska, 1. Właściciel, Serwis ASO, GAZ, Klima ,	benzyna	bezwypadkowy	2012.0	99095.0	21000.0
628	Fiat Punto IV Przebieg tylko 46 tys. km	benzyna	bezwypadkowy	2015.0	46000.0	27900.0
629	Fiat Grande Punto , Salon Polska, Serwis ASO, Klima	benzyna	bezwypadkowy	2009.0	87169.0	17000.0
630	Fiat 500X , Salon Polska, 1. Właściciel, Serwis ASO, GAZ, Klima,	benzyna	bezwypadkowy	2015.0	117139.0	44000.0
631	Fiat Croma II Super stan Najlepszy silnik GWARANCJA	diesel	bezwypadkowy	2007.0	289000.0	12800.0
632	Fiat Grande Punto , 1. Właściciel, Klima, Tempomat,ALU	diesel	bezwypadkowy	2005.0	192698.0	11000.0
633	Fiat Doblo I JTD 5-osobowy Klima, Parktronic	diesel	sprawny	2008.0	308000.0	10800.0
634	Fiat Punto III , Salon Polska, Klima, wspomaganie Kierownicy, Alarm	benzyna	bezwypadkowy	2004.0	161066.0	4200.0
635	Fiat Qubo , Salon Polska, Serwis ASO, GAZ, VAT 23%, Klima	benzyna	bezwypadkowy	2014.0	74829.0	31000.0
636	Fiat Grande Punto , Salon Polska, Serwis ASO, Klima	benzyna	bezwypadkowy	2007.0	140349.0	13000.0
637	Fiat Grande Punto Salon Polska, I Właściciel, Serwisowany	benzyna	bezwypadkowy	2009.0	70000.0	14700.0
638	Fiat Punto Punto Evo , 1. Właściciel, Klimatronic, Tempomat,	benzyna	bezwypadkowy	2010.0	172386.0	17000.0
639	Fiat Sedici , GAZ, Automat, Klimatronic, Podgrzewane siedzienia,ALU	benzyna	bezwypadkowy	2010.0	105121.0	24800.0
640	Fiat Seicento Young 900cm	benzyna	sprawny	2000.0	237000.0	1499.0
641	 ( 2000r * ładny * Okazja	benzyna	bezwypadkowy	2017.0	21305.0	36900.0
642	Fiat 500 1.2 Pop Salon PL 1wł. Gwarancja	benzyna	bezwypadkowy	2006.0	153121.0	8487.0
644	"Fiat Bravo II 1.6MJ Webasto ""Poziomka"""	benzyna	bezwypadkowy	2018.0	4.0	41500.0
646	Fiat 500X I CITY CROSS 1,6 E-Torq 110KM	benzyna	bezwypadkowy	2019.0	6.0	46874.0
647	Fiat Tipo Sedan| wersja Tipo | biały \szara tap |2019	benzyna	sprawny	2006.0	96000.0	10900.0
648	Fiat Punto II BENZYNA I WŁAŚCICEL POLSKI SALON	benzyna	bezwypadkowy	2015.0	50285.0	29700.0
649	Fiat Punto IV , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2016.0	31185.0	45000.0
650	Fiat Tipo , Salon Polska, 1. Właściciel, Serwis ASO, Automat, Klima,	benzyna	bezwypadkowy	2015.0	23012.0	33000.0
651	Fiat 500 , Salon Polska, Serwis ASO, GAZ, Klima	benzyna	bezwypadkowy	2014.0	48112.0	27000.0
652	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2018.0	8168.0	52000.0
653	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Automat, Skóra,	benzyna	bezwypadkowy	2009.0	126870.0	16500.0
654	Fiat Linea , Salon Polska, GAZ, VAT 23%, Klima	benzyna	bezwypadkowy	2014.0	37000.0	28900.0
655	Fiat Panda III Young Krajowa 1 Właściciel ASO Klima Metalic	benzyna	bezwypadkowy	2018.0	8168.0	52000.0
656	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Automat, Skóra,	benzyna	bezwypadkowy	2018.0	6.0	55767.0
657	Fiat Tipo SW |1,4 95 KM E6D |Pop |Szary |Wyprzedaż	benzyna	bezwypadkowy	2018.0	3444.0	48000.0
658	Fiat Panda III Panda 1,2 Klima Model 2017	benzyna	uszkodzony	2016.0	30161.0	14900.0
659	Fiat 126 FL* I właściciel* 100% Oryginał* Bezwypadkowy	benzyna	bezwypadkowy	1992.0	44093.0	10000.0
660	Fiat Punto Punto Evo , Salon Polska, Serwis ASO, Klima	benzyna	bezwypadkowy	2011.0	78388.0	22000.0
661	Fiat Punto II 1.2 benzyna ze wspomaganiem zadbany	benzyna	bezwypadkowy	2001.0	129000.0	2990.0
662	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2014.0	36628.0	27200.0
663	Fiat Sedici , Salon Polska, Serwis ASO, Klima ,Bezkolizyjny	benzyna	bezwypadkowy	2009.0	71479.0	24400.0
664	Fiat 500 uszkodzony, Lounge, salon PL, manual, faktura VAT 23%	benzyna	sprawny	2016.0	22000.0	30750.0
665	Fiat 125p FIAT125-125P-oryginalny lakier suuuuper-stan	benzyna	bezwypadkowy	1987.0	69000.0	16700.0
666	Fiat Panda II 1.1 !! Wspomaganie !! Świeżo Od Niemca !! Oplacony OSTROWEK1	benzyna	bezwypadkowy	2006.0	136000.0	7300.0
667	Fiat Sedici , Salon Polska, 1. Właściciel, Serwis ASO, Klimatronic	benzyna	bezwypadkowy	2013.0	43659.0	36500.0
668	Fiat Panda II , Salon Polska, 1. Właściciel, Klima, wspomaganie Kierownicy	benzyna	bezwypadkowy	2004.0	110389.0	9000.0
669	Fiat Scudo II PANORAMA 6 osób NOWE SPRZĘGŁO+ROZRZĄD FV23%	diesel	sprawny	2008.0	155.0	26445.0
670	Fiat Panda II , Salon Polska, Serwis ASO, Klima	benzyna	bezwypadkowy	2012.0	64458.0	17000.0
671	Fiat 500 PO9EC22 # Salon Polska # 1.2 POP # Faktura Vat 23 %	benzyna	sprawny	2017.0	10213.0	34899.0
672	Fiat Panda II 1,1-54KM Krajowy 1 właściciel Klima Wspomaganie	benzyna	bezwypadkowy	2009.0	120138.0	11900.0
673	Fiat Cinquecento 700ccm 70tkm Orginał od Pierwszego Właściciela	benzyna	bezwypadkowy	1998.0	70200.0	3490.0
674	Fiat Tipo Sedan| wersja Tipo | srebrny \szara tap |2019	benzyna	bezwypadkowy	2019.0	6.0	46874.0
675	Fiat Grande Punto , 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2008.0	119026.0	15000.0
676	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO ,Bezkolizyjny	benzyna	bezwypadkowy	2014.0	91204.0	24800.0
677	Fiat 500 , Salon Polska, Serwis ASO, Klima, Dach panoramiczny	benzyna	bezwypadkowy	2014.0	41479.0	31000.0
678	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2012.0	122377.0	21000.0
679	Fiat Linea , Salon Polska, 1. Właściciel, GAZ, Klima,ALU	benzyna	bezwypadkowy	2007.0	161592.0	13000.0
680	Fiat Grande Punto , Salon Polska, Serwis ASO, Klima ,Bezkolizyjny	benzyna	bezwypadkowy	2009.0	113870.0	17500.0
681	Fiat Qubo 2010r 1.3 JTD 75 KM Możliwa Zamiana	diesel	bezwypadkowy	2010.0	134000.0	19400.0
682	Fiat 500 1.2 8V Pop Euro6	benzyna	bezwypadkowy	2016.0	7142.0	35900.0
683	Fiat 500 S Jak nowy !!! 97000km.	benzyna	sprawny	2013.0	97000.0	28400.0
684	Fiat Bravo II Cena plus opłaty	benzyna	bezwypadkowy	2008.0	142000.0	19900.0
685	Fiat Punto IV Punto Evo Klimatyzacja , Serwis	benzyna	sprawny	2012.0	102000.0	21900.0
686	Fiat Croma II bezwypadkowa, bardzo ładna, GWARANCJA	diesel	bezwypadkowy	2008.0	218000.0	11900.0
687	Fiat Ducato III 3,0 JTD 9- osobowy	diesel	uszkodzony	2007.0	160000.0	2459.0
688	Fiat 500 Bezwypadkowy I Właściciel Salonowy	benzyna	bezwypadkowy	2014.0	123000.0	27000.0
689	Fiat Croma II 1.9 JTD Dynamic	diesel	sprawny	2008.0	361000.0	9700.0
690	Fiat Panda II 1,1-54KM Krajowy 1 właściciel Klima Wspomaganie	benzyna	bezwypadkowy	2009.0	120138.0	11900.0
691	Fiat Cinquecento 700ccm 70tkm Orginał od Pierwszego Właściciela	benzyna	bezwypadkowy	1998.0	70200.0	3490.0
692	Fiat Tipo Sedan| wersja Tipo | srebrny \szara tap |2019	benzyna	bezwypadkowy	2019.0	6.0	46874.0
693	Fiat Grande Punto , 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2008.0	119026.0	15000.0
694	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO ,Bezkolizyjny	benzyna	bezwypadkowy	2014.0	91204.0	24800.0
695	Fiat 500 , Salon Polska, Serwis ASO, Klima, Dach panoramiczny	benzyna	bezwypadkowy	2014.0	41479.0	31000.0
696	Fiat 500 , Salon Polska, 1. Właściciel, Serwis ASO, Klima	benzyna	bezwypadkowy	2012.0	122377.0	21000.0
697	Fiat Linea , Salon Polska, 1. Właściciel, GAZ, Klima,ALU	benzyna	bezwypadkowy	2007.0	161592.0	13000.0
